P_G2_MW,P_G3_MW
150.201,29.799
150.201,31.003
150.201,31.605
150.201,32.207
150.201,32.508
150.201,32.809
150.502,9.933
150.502,11.137
150.502,11.739
150.502,13.545
150.502,14.147
150.502,15.351
150.502,15.953
150.502,17.157
150.502,17.759
150.502,19.565
150.502,20.167
150.502,21.371
150.502,21.973
150.502,23.177
150.502,23.779
150.502,24.983
150.502,25.585
150.502,26.789
150.502,27.391
150.502,29.197
150.502,29.799
150.502,31.003
150.502,31.605
150.502,32.207
150.803,9.933
150.803,10.234
150.803,10.535
150.803,10.836
150.803,11.137
150.803,11.739
150.803,12.04
150.803,12.341
150.803,12.642
150.803,12.943
150.803,13.244
150.803,13.545
150.803,14.147
150.803,14.448
150.803,14.749
150.803,15.05
150.803,15.351
150.803,15.953
150.803,16.254
150.803,16.555
150.803,16.856
150.803,17.157
150.803,17.759
150.803,18.06
150.803,18.361
150.803,18.662
150.803,18.963
150.803,19.264
150.803,19.565
150.803,20.167
150.803,20.468
150.803,20.769
150.803,21.07
150.803,21.371
150.803,21.973
150.803,22.274
150.803,22.575
150.803,22.876
150.803,23.177
150.803,23.779
150.803,24.08
150.803,24.381
150.803,24.682
150.803,24.983
150.803,25.585
150.803,25.886
150.803,26.187
150.803,26.488
150.803,26.789
150.803,27.391
150.803,27.692
150.803,27.993
150.803,28.294
150.803,28.595
150.803,28.896
150.803,29.197
150.803,29.799
150.803,30.1
150.803,30.401
150.803,30.702
150.803,31.003
150.803,31.605
150.803,31.906
150.803,32.207
151.405,9.933
151.405,10.234
151.405,10.535
151.405,10.836
151.405,11.137
151.405,11.739
151.405,12.04
151.405,12.341
151.405,12.642
151.405,12.943
151.405,13.244
151.405,13.545
151.405,14.147
151.405,14.448
151.405,14.749
151.405,15.05
151.405,15.351
151.405,15.953
151.405,16.254
151.405,16.555
151.405,16.856
151.405,17.157
151.405,17.759
151.405,18.06
151.405,18.361
151.405,18.662
151.405,18.963
151.405,19.264
151.405,19.565
151.405,20.167
151.405,20.468
151.405,20.769
151.405,21.07
151.405,21.371
151.405,21.973
151.405,22.274
151.405,22.575
151.405,22.876
151.405,23.177
151.405,23.779
151.405,24.08
151.405,24.381
151.405,24.682
151.405,24.983
151.405,25.585
151.405,25.886
151.405,26.187
151.405,26.488
151.405,26.789
151.405,27.391
151.405,27.692
151.405,27.993
151.405,28.294
151.405,28.595
151.405,28.896
151.405,29.197
151.405,29.799
151.405,30.1
151.405,30.401
151.405,30.702
151.405,31.003
151.706,9.933
151.706,11.137
151.706,11.739
151.706,13.545
151.706,14.147
151.706,15.351
151.706,15.953
151.706,17.157
151.706,17.759
151.706,19.565
151.706,20.167
151.706,21.371
151.706,21.973
151.706,23.177
151.706,23.779
151.706,24.983
151.706,25.585
151.706,26.789
151.706,27.391
151.706,29.197
151.706,29.799
151.706,31.003
152.007,9.933
152.007,11.137
152.007,11.739
152.007,13.545
152.007,14.147
152.007,15.351
152.007,15.953
152.007,17.157
152.007,17.759
152.007,19.565
152.007,20.167
152.007,21.371
152.007,21.973
152.007,23.177
152.007,23.779
152.007,24.983
152.007,25.585
152.007,26.789
152.007,27.391
152.007,29.197
152.007,29.799
152.007,30.401
152.007,30.702
152.007,31.003
152.308,9.933
152.308,11.137
152.308,11.739
152.308,13.545
152.308,14.147
152.308,15.351
152.308,15.953
152.308,17.157
152.308,17.759
152.308,19.565
152.308,20.167
152.308,21.371
152.308,21.973
152.308,23.177
152.308,23.779
152.308,24.983
152.308,25.585
152.308,26.789
152.308,27.391
152.308,29.197
152.308,29.799
152.308,30.401
152.609,9.933
152.609,10.234
152.609,10.535
152.609,10.836
152.609,11.137
152.609,11.739
152.609,12.04
152.609,12.341
152.609,12.642
152.609,12.943
152.609,13.244
152.609,13.545
152.609,14.147
152.609,14.448
152.609,14.749
152.609,15.05
152.609,15.351
152.609,15.953
152.609,16.254
152.609,16.555
152.609,16.856
152.609,17.157
152.609,17.759
152.609,18.06
152.609,18.361
152.609,18.662
152.609,18.963
152.609,19.264
152.609,19.565
152.609,20.167
152.609,20.468
152.609,20.769
152.609,21.07
152.609,21.371
152.609,21.973
152.609,22.274
152.609,22.575
152.609,22.876
152.609,23.177
152.609,23.779
152.609,24.08
152.609,24.381
152.609,24.682
152.609,24.983
152.609,25.585
152.609,25.886
152.609,26.187
152.609,26.488
152.609,26.789
152.609,27.391
152.609,27.692
152.609,27.993
152.609,28.294
152.609,28.595
152.609,28.896
152.609,29.197
152.609,29.799
152.609,30.1
152.609,30.401
153.211,9.933
153.211,10.234
153.211,10.535
153.211,10.836
153.211,11.137
153.211,11.739
153.211,12.04
153.211,12.341
153.211,12.642
153.211,12.943
153.211,13.244
153.211,13.545
153.211,14.147
153.211,14.448
153.211,14.749
153.211,15.05
153.211,15.351
153.211,15.953
153.211,16.254
153.211,16.555
153.211,16.856
153.211,17.157
153.211,17.759
153.211,18.06
153.211,18.361
153.211,18.662
153.211,18.963
153.211,19.264
153.211,19.565
153.211,20.167
153.211,20.468
153.211,20.769
153.211,21.07
153.211,21.371
153.211,21.973
153.211,22.274
153.211,22.575
153.211,22.876
153.211,23.177
153.211,23.779
153.211,24.08
153.211,24.381
153.211,24.682
153.211,24.983
153.211,25.585
153.211,25.886
153.211,26.187
153.211,26.488
153.211,26.789
153.211,27.391
153.211,27.692
153.211,27.993
153.211,28.294
153.211,28.595
153.211,28.896
153.211,29.197
153.512,9.933
153.512,11.137
153.512,11.739
153.512,13.545
153.512,14.147
153.512,15.351
153.512,15.953
153.512,17.157
153.512,17.759
153.512,19.565
153.512,20.167
153.512,21.371
153.512,21.973
153.512,23.177
153.512,23.779
153.512,24.983
153.512,25.585
153.512,26.789
153.512,27.391
153.512,29.197
153.813,9.933
153.813,10.234
153.813,10.535
153.813,10.836
153.813,11.137
153.813,11.739
153.813,12.04
153.813,12.341
153.813,12.642
153.813,12.943
153.813,13.244
153.813,13.545
153.813,14.147
153.813,14.448
153.813,14.749
153.813,15.05
153.813,15.351
153.813,15.953
153.813,16.254
153.813,16.555
153.813,16.856
153.813,17.157
153.813,17.759
153.813,18.06
153.813,18.361
153.813,18.662
153.813,18.963
153.813,19.264
153.813,19.565
153.813,20.167
153.813,20.468
153.813,20.769
153.813,21.07
153.813,21.371
153.813,21.973
153.813,22.274
153.813,22.575
153.813,22.876
153.813,23.177
153.813,23.779
153.813,24.08
153.813,24.381
153.813,24.682
153.813,24.983
153.813,25.585
153.813,25.886
153.813,26.187
153.813,26.488
153.813,26.789
153.813,27.391
153.813,27.692
153.813,27.993
153.813,28.294
153.813,28.595
153.813,28.896
153.813,29.197
154.415,9.933
154.415,10.234
154.415,10.535
154.415,10.836
154.415,11.137
154.415,11.739
154.415,12.04
154.415,12.341
154.415,12.642
154.415,12.943
154.415,13.244
154.415,13.545
154.415,14.147
154.415,14.448
154.415,14.749
154.415,15.05
154.415,15.351
154.415,15.953
154.415,16.254
154.415,16.555
154.415,16.856
154.415,17.157
154.415,17.759
154.415,18.06
154.415,18.361
154.415,18.662
154.415,18.963
154.415,19.264
154.415,19.565
154.415,20.167
154.415,20.468
154.415,20.769
154.415,21.07
154.415,21.371
154.415,21.973
154.415,22.274
154.415,22.575
154.415,22.876
154.415,23.177
154.415,23.779
154.415,24.08
154.415,24.381
154.415,24.682
154.415,24.983
154.415,25.585
154.415,25.886
154.415,26.187
154.415,26.488
154.415,26.789
154.415,27.391
154.415,27.692
154.415,27.993
154.415,28.294
154.415,28.595
154.716,9.933
154.716,11.137
154.716,11.739
154.716,13.545
154.716,14.147
154.716,15.351
154.716,15.953
154.716,17.157
154.716,17.759
154.716,19.565
154.716,20.167
154.716,21.371
154.716,21.973
154.716,23.177
154.716,23.779
154.716,24.983
154.716,25.585
154.716,26.789
154.716,27.391
154.716,28.595
155.017,9.933
155.017,11.137
155.017,11.739
155.017,13.545
155.017,14.147
155.017,15.351
155.017,15.953
155.017,17.157
155.017,17.759
155.017,19.565
155.017,20.167
155.017,21.371
155.017,21.973
155.017,23.177
155.017,23.779
155.017,24.983
155.017,25.585
155.017,26.789
155.017,27.391
155.017,27.993
155.017,28.294
155.017,28.595
155.318,9.933
155.318,11.137
155.318,11.739
155.318,13.545
155.318,14.147
155.318,15.351
155.318,15.953
155.318,17.157
155.318,17.759
155.318,19.565
155.318,20.167
155.318,21.371
155.318,21.973
155.318,23.177
155.318,23.779
155.318,24.983
155.318,25.585
155.318,26.789
155.318,27.391
155.318,27.993
155.619,9.933
155.619,10.234
155.619,10.535
155.619,10.836
155.619,11.137
155.619,11.739
155.619,12.04
155.619,12.341
155.619,12.642
155.619,12.943
155.619,13.244
155.619,13.545
155.619,14.147
155.619,14.448
155.619,14.749
155.619,15.05
155.619,15.351
155.619,15.953
155.619,16.254
155.619,16.555
155.619,16.856
155.619,17.157
155.619,17.759
155.619,18.06
155.619,18.361
155.619,18.662
155.619,18.963
155.619,19.264
155.619,19.565
155.619,20.167
155.619,20.468
155.619,20.769
155.619,21.07
155.619,21.371
155.619,21.973
155.619,22.274
155.619,22.575
155.619,22.876
155.619,23.177
155.619,23.779
155.619,24.08
155.619,24.381
155.619,24.682
155.619,24.983
155.619,25.585
155.619,25.886
155.619,26.187
155.619,26.488
155.619,26.789
155.619,27.391
155.619,27.692
155.619,27.993
156.221,9.933
156.221,10.234
156.221,10.535
156.221,10.836
156.221,11.137
156.221,11.739
156.221,12.04
156.221,12.341
156.221,12.642
156.221,12.943
156.221,13.244
156.221,13.545
156.221,14.147
156.221,14.448
156.221,14.749
156.221,15.05
156.221,15.351
156.221,15.953
156.221,16.254
156.221,16.555
156.221,16.856
156.221,17.157
156.221,17.759
156.221,18.06
156.221,18.361
156.221,18.662
156.221,18.963
156.221,19.264
156.221,19.565
156.221,20.167
156.221,20.468
156.221,20.769
156.221,21.07
156.221,21.371
156.221,21.973
156.221,22.274
156.221,22.575
156.221,22.876
156.221,23.177
156.221,23.779
156.221,24.08
156.221,24.381
156.221,24.682
156.221,24.983
156.221,25.585
156.221,25.886
156.221,26.187
156.221,26.488
156.221,26.789
156.522,9.933
156.522,11.137
156.522,11.739
156.522,13.545
156.522,14.147
156.522,15.351
156.522,15.953
156.522,17.157
156.522,17.759
156.522,19.565
156.522,20.167
156.522,21.371
156.522,21.973
156.522,23.177
156.522,23.779
156.522,24.983
156.522,25.585
156.522,26.789
156.823,9.933
156.823,10.234
156.823,10.535
156.823,10.836
156.823,11.137
156.823,11.739
156.823,12.04
156.823,12.341
156.823,12.642
156.823,12.943
156.823,13.244
156.823,13.545
156.823,14.147
156.823,14.448
156.823,14.749
156.823,15.05
156.823,15.351
156.823,15.953
156.823,16.254
156.823,16.555
156.823,16.856
156.823,17.157
156.823,17.759
156.823,18.06
156.823,18.361
156.823,18.662
156.823,18.963
156.823,19.264
156.823,19.565
156.823,20.167
156.823,20.468
156.823,20.769
156.823,21.07
156.823,21.371
156.823,21.973
156.823,22.274
156.823,22.575
156.823,22.876
156.823,23.177
156.823,23.779
156.823,24.08
156.823,24.381
156.823,24.682
156.823,24.983
156.823,25.585
156.823,25.886
156.823,26.187
156.823,26.488
156.823,26.789
157.425,9.933
157.425,10.234
157.425,10.535
157.425,10.836
157.425,11.137
157.425,11.739
157.425,12.04
157.425,12.341
157.425,12.642
157.425,12.943
157.425,13.244
157.425,13.545
157.425,14.147
157.425,14.448
157.425,14.749
157.425,15.05
157.425,15.351
157.425,15.953
157.425,16.254
157.425,16.555
157.425,16.856
157.425,17.157
157.425,17.759
157.425,18.06
157.425,18.361
157.425,18.662
157.425,18.963
157.425,19.264
157.425,19.565
157.425,20.167
157.425,20.468
157.425,20.769
157.425,21.07
157.425,21.371
157.425,21.973
157.425,22.274
157.425,22.575
157.425,22.876
157.425,23.177
157.425,23.779
157.425,24.08
157.425,24.381
157.425,24.682
157.425,24.983
157.425,25.585
157.425,25.886
157.425,26.187
157.726,9.933
157.726,11.137
157.726,11.739
157.726,13.545
157.726,14.147
157.726,15.351
157.726,15.953
157.726,17.157
157.726,17.759
157.726,19.565
157.726,20.167
157.726,21.371
157.726,21.973
157.726,23.177
157.726,23.779
157.726,24.983
157.726,25.585
157.726,26.187
158.027,9.933
158.027,11.137
158.027,11.739
158.027,13.545
158.027,14.147
158.027,15.351
158.027,15.953
158.027,17.157
158.027,17.759
158.027,19.565
158.027,20.167
158.027,21.371
158.027,21.973
158.027,23.177
158.027,23.779
158.027,24.983
158.027,25.585
158.027,25.886
158.027,26.187
158.328,9.933
158.328,11.137
158.328,11.739
158.328,13.545
158.328,14.147
158.328,15.351
158.328,15.953
158.328,17.157
158.328,17.759
158.328,19.565
158.328,20.167
158.328,21.371
158.328,21.973
158.328,23.177
158.328,23.779
158.328,24.983
158.629,9.933
158.629,10.234
158.629,10.535
158.629,10.836
158.629,11.137
158.629,11.739
158.629,12.04
158.629,12.341
158.629,12.642
158.629,12.943
158.629,13.244
158.629,13.545
158.629,14.147
158.629,14.448
158.629,14.749
158.629,15.05
158.629,15.351
158.629,15.953
158.629,16.254
158.629,16.555
158.629,16.856
158.629,17.157
158.629,17.759
158.629,18.06
158.629,18.361
158.629,18.662
158.629,18.963
158.629,19.264
158.629,19.565
158.629,20.167
158.629,20.468
158.629,20.769
158.629,21.07
158.629,21.371
158.629,21.973
158.629,22.274
158.629,22.575
158.629,22.876
158.629,23.177
158.629,23.779
158.629,24.08
158.629,24.381
158.629,24.682
158.629,24.983
159.231,9.933
159.231,10.234
159.231,10.535
159.231,10.836
159.231,11.137
159.231,11.739
159.231,12.04
159.231,12.341
159.231,12.642
159.231,12.943
159.231,13.244
159.231,13.545
159.231,14.147
159.231,14.448
159.231,14.749
159.231,15.05
159.231,15.351
159.231,15.953
159.231,16.254
159.231,16.555
159.231,16.856
159.231,17.157
159.231,17.759
159.231,18.06
159.231,18.361
159.231,18.662
159.231,18.963
159.231,19.264
159.231,19.565
159.231,20.167
159.231,20.468
159.231,20.769
159.231,21.07
159.231,21.371
159.231,21.973
159.231,22.274
159.231,22.575
159.231,22.876
159.231,23.177
159.532,9.933
159.532,11.137
159.532,11.739
159.532,13.545
159.532,14.147
159.532,15.351
159.532,15.953
159.532,17.157
159.532,17.759
159.532,19.565
159.532,20.167
159.532,21.371
159.532,21.973
159.532,23.177
159.833,9.933
159.833,11.137
159.833,11.739
159.833,13.545
159.833,14.147
159.833,15.351
159.833,15.953
159.833,17.157
159.833,17.759
159.833,19.565
159.833,20.167
159.833,21.371
159.833,21.973
159.833,22.575
159.833,22.876
159.833,23.177
160.134,9.933
160.134,11.137
160.134,11.739
160.134,13.545
160.134,14.147
160.134,15.351
160.134,15.953
160.134,17.157
160.134,17.759
160.134,19.565
160.134,20.167
160.134,21.371
160.134,21.973
160.134,22.575
160.435,9.933
160.435,10.234
160.435,10.535
160.435,10.836
160.435,11.137
160.435,11.739
160.435,12.04
160.435,12.341
160.435,12.642
160.435,12.943
160.435,13.244
160.435,13.545
160.435,14.147
160.435,14.448
160.435,14.749
160.435,15.05
160.435,15.351
160.435,15.953
160.435,16.254
160.435,16.555
160.435,16.856
160.435,17.157
160.435,17.759
160.435,18.06
160.435,18.361
160.435,18.662
160.435,18.963
160.435,19.264
160.435,19.565
160.435,20.167
160.435,20.468
160.435,20.769
160.435,21.07
160.435,21.371
160.435,21.973
160.435,22.274
160.435,22.575
161.037,9.933
161.037,10.234
161.037,10.535
161.037,10.836
161.037,11.137
161.037,11.739
161.037,12.04
161.037,12.341
161.037,12.642
161.037,12.943
161.037,13.244
161.037,13.545
161.037,14.147
161.037,14.448
161.037,14.749
161.037,15.05
161.037,15.351
161.037,15.953
161.037,16.254
161.037,16.555
161.037,16.856
161.037,17.157
161.037,17.759
161.037,18.06
161.037,18.361
161.037,18.662
161.037,18.963
161.037,19.264
161.037,19.565
161.037,20.167
161.037,20.468
161.037,20.769
161.037,21.07
161.037,21.371
161.338,9.933
161.338,11.137
161.338,11.739
161.338,13.545
161.338,14.147
161.338,15.351
161.338,15.953
161.338,17.157
161.338,17.759
161.338,19.565
161.338,20.167
161.338,21.371
161.639,9.933
161.639,10.234
161.639,10.535
161.639,10.836
161.639,11.137
161.639,11.739
161.639,12.04
161.639,12.341
161.639,12.642
161.639,12.943
161.639,13.244
161.639,13.545
161.639,14.147
161.639,14.448
161.639,14.749
161.639,15.05
161.639,15.351
161.639,15.953
161.639,16.254
161.639,16.555
161.639,16.856
161.639,17.157
161.639,17.759
161.639,18.06
161.639,18.361
161.639,18.662
161.639,18.963
161.639,19.264
161.639,19.565
161.639,20.167
161.639,20.468
161.639,20.769
161.639,21.07
161.639,21.371
162.241,9.933
162.241,10.234
162.241,10.535
162.241,10.836
162.241,11.137
162.241,11.739
162.241,12.04
162.241,12.341
162.241,12.642
162.241,12.943
162.241,13.244
162.241,13.545
162.241,14.147
162.241,14.448
162.241,14.749
162.241,15.05
162.241,15.351
162.241,15.953
162.241,16.254
162.241,16.555
162.241,16.856
162.241,17.157
162.241,17.759
162.241,18.06
162.241,18.361
162.241,18.662
162.241,18.963
162.241,19.264
162.241,19.565
162.241,20.167
162.241,20.468
162.241,20.769
162.542,9.933
162.542,11.137
162.542,11.739
162.542,13.545
162.542,14.147
162.542,15.351
162.542,15.953
162.542,17.157
162.542,17.759
162.542,19.565
162.542,20.167
162.542,20.769
162.843,9.933
162.843,11.137
162.843,11.739
162.843,13.545
162.843,14.147
162.843,15.351
162.843,15.953
162.843,17.157
162.843,17.759
162.843,19.565
162.843,20.167
162.843,20.468
162.843,20.769
163.144,9.933
163.144,11.137
163.144,11.739
163.144,13.545
163.144,14.147
163.144,15.351
163.144,15.953
163.144,17.157
163.144,17.759
163.144,19.565
163.445,9.933
163.445,10.234
163.445,10.535
163.445,10.836
163.445,11.137
163.445,11.739
163.445,12.04
163.445,12.341
163.445,12.642
163.445,12.943
163.445,13.244
163.445,13.545
163.445,14.147
163.445,14.448
163.445,14.749
163.445,15.05
163.445,15.351
163.445,15.953
163.445,16.254
163.445,16.555
163.445,16.856
163.445,17.157
163.445,17.759
163.445,18.06
163.445,18.361
163.445,18.662
163.445,18.963
163.445,19.264
163.445,19.565
164.047,9.933
164.047,10.234
164.047,10.535
164.047,10.836
164.047,11.137
164.047,11.739
164.047,12.04
164.047,12.341
164.047,12.642
164.047,12.943
164.047,13.244
164.047,13.545
164.047,14.147
164.047,14.448
164.047,14.749
164.047,15.05
164.047,15.351
164.047,15.953
164.047,16.254
164.047,16.555
164.047,16.856
164.047,17.157
164.047,17.759
164.047,18.06
164.047,18.361
164.047,18.662
164.047,18.963
164.348,9.933
164.348,11.137
164.348,11.739
164.348,13.545
164.348,14.147
164.348,15.351
164.348,15.953
164.348,17.157
164.348,17.759
164.348,18.963
164.649,9.933
164.649,11.137
164.649,11.739
164.649,13.545
164.649,14.147
164.649,15.351
164.649,15.953
164.649,17.157
164.649,17.759
164.649,18.361
164.649,18.662
164.649,18.963
164.95,9.933
164.95,11.137
164.95,11.739
164.95,13.545
164.95,14.147
164.95,15.351
164.95,15.953
164.95,17.157
164.95,17.759
164.95,18.361
165.251,9.933
165.251,10.234
165.251,10.535
165.251,10.836
165.251,11.137
165.251,11.739
165.251,12.04
165.251,12.341
165.251,12.642
165.251,12.943
165.251,13.244
165.251,13.545
165.251,14.147
165.251,14.448
165.251,14.749
165.251,15.05
165.251,15.351
165.251,15.953
165.251,16.254
165.251,16.555
165.251,16.856
165.251,17.157
165.251,17.759
165.251,18.06
165.251,18.361
165.853,9.933
165.853,10.234
165.853,10.535
165.853,10.836
165.853,11.137
165.853,11.739
165.853,12.04
165.853,12.341
165.853,12.642
165.853,12.943
165.853,13.244
165.853,13.545
165.853,14.147
165.853,14.448
165.853,14.749
165.853,15.05
165.853,15.351
165.853,15.953
165.853,16.254
165.853,16.555
165.853,16.856
165.853,17.157
166.154,9.933
166.154,11.137
166.154,11.739
166.154,13.545
166.154,14.147
166.154,15.351
166.154,15.953
166.154,17.157
166.455,9.933
166.455,10.234
166.455,10.535
166.455,10.836
166.455,11.137
166.455,11.739
166.455,12.04
166.455,12.341
166.455,12.642
166.455,12.943
166.455,13.244
166.455,13.545
166.455,14.147
166.455,14.448
166.455,14.749
166.455,15.05
166.455,15.351
166.455,15.953
166.455,16.254
166.455,16.555
166.455,16.856
166.455,17.157
167.057,9.933
167.057,10.234
167.057,10.535
167.057,10.836
167.057,11.137
167.057,11.739
167.057,12.04
167.057,12.341
167.057,12.642
167.057,12.943
167.057,13.244
167.057,13.545
167.057,14.147
167.057,14.448
167.057,14.749
167.057,15.05
167.057,15.351
167.057,15.953
167.057,16.254
167.057,16.555
167.358,9.933
167.358,11.137
167.358,11.739
167.358,13.545
167.358,14.147
167.358,15.351
167.358,15.953
167.358,16.555
167.659,9.933
167.659,11.137
167.659,11.739
167.659,13.545
167.659,14.147
167.659,15.351
167.659,15.953
167.659,16.254
167.659,16.555
167.96,9.933
167.96,11.137
167.96,11.739
167.96,13.545
167.96,14.147
167.96,15.351
168.261,9.933
168.261,10.234
168.261,10.535
168.261,10.836
168.261,11.137
168.261,11.739
168.261,12.04
168.261,12.341
168.261,12.642
168.261,12.943
168.261,13.244
168.261,13.545
168.261,14.147
168.261,14.448
168.261,14.749
168.261,15.05
168.261,15.351
168.863,9.933
168.863,10.234
168.863,10.535
168.863,10.836
168.863,11.137
168.863,11.739
168.863,12.04
168.863,12.341
168.863,12.642
168.863,12.943
168.863,13.244
168.863,13.545
169.164,9.933
169.164,11.137
169.164,11.739
169.164,13.545
169.465,9.933
169.465,11.137
169.465,11.739
169.465,12.943
169.465,13.244
169.465,13.545
169.766,9.933
169.766,11.137
169.766,11.739
169.766,12.943
170.067,9.933
170.067,10.234
170.067,10.535
170.067,10.836
170.067,11.137
170.067,11.739
170.067,12.04
170.067,12.341
170.067,12.642
170.067,12.943
170.669,9.933
170.669,10.234
170.669,10.535
170.669,10.836
170.669,11.137
170.669,11.739
170.669,12.04
170.669,12.341
170.97,9.933
170.97,11.137
170.97,11.739
170.97,12.341
171.271,9.933
171.271,10.234
171.271,10.535
171.271,10.836
171.271,11.137
171.271,11.739
171.271,12.04
171.271,12.341
171.873,9.933
171.873,10.234
171.873,10.535
171.873,10.836
171.873,11.137
172.174,9.933
172.174,11.137
172.475,9.933
172.475,10.535
172.475,10.836
172.475,11.137
172.776,9.933
172.776,10.535
173.077,9.933
173.077,10.234
173.077,10.535
